5,1,15,1,2,5,1146,2177,205,46,93.73658,PURCHASE
5,1,15,1,3,1,424,2239,125,68,71.150253,Check
5,1,15,1,3,2,575,2249,71,57,95.894676,out
5,1,15,1,3,3,676,2243,70,45,69.604027,our
5,1,15,1,3,4,777,2249,71,54,91.160713,App
5,1,15,1,3,5,878,2252,47,63,91.989761,on
5,1,15,1,3,6,958,2233,71,46,57.492695,10S
5,1,15,1,3,7,1055,2233,46,69,88.639084,or
5,1,15,1,3,8,1131,2230,173,44,82.412811,Android
5,1,15,1,3,9,1333,2229,149,50,96.030022,Phones
5,1,16,1,1,1,1367,2277,131,58,56.858154,6S
5,1,18,1,1,1,1304,2293,471,88,95.0,    
