5,1,17,1,3,4,853,3205,67,43,77.512253,éws
5,1,17,1,3,5,931,3201,89,81,31.847672,“Con
5,1,17,1,3,6,1048,3205,70,66,89.678802,t's
5,1,17,1,3,7,1099,3233,19,14,89.482117,s
5,1,17,1,3,8,1147,3207,20,41,89.482117,&
5,1,17,1,3,9,1195,3206,71,44,94.972786,c's
5,1,17,1,3,10,1295,3210,120,48,95.564804,apply
5,1,18,1,1,1,454,3311,163,50,63.405144,1/12/21
5,1,18,1,1,2,674,3314,118,59,49.138752,18:37
5,1,19,1,1,1,281,3195,37,74,15.749596,pair
5,1,19,1,1,2,295,3145,10,32,6.452606,ie
5,1,19,1,1,3,281,3080,37,48,36.253532,hte
5,1,19,1,1,4,281,3037,37,32,22.859406,OO
5,1,19,1,1,5,281,2957,37,50,19.177788,ti
5,1,19,1,1,6,281,2916,37,17,10.305069,OT
5,1,19,1,1,7,281,2847,37,46,27.058289,aes
5,1,19,1,1,8,296,2789,10,36,18.066246,QS
5,1,19,1,1,9,303,2661,1,4,50.388496,:
5,1,20,1,1,1,0,2731,1800,559,95.0,    
5,1,20,1,2,1,0,3282,1800,488,95.0,      
